filename,baseColour,articleType,season,gender
50430.jpg,3,9,2,2
27827.jpg,0,1,2,0
30835.jpg,7,12,2,2
25480.jpg,8,19,2,0
10470.jpg,0,23,0,0
2545.jpg,7,7,2,0
19643.jpg,0,13,0,2
43628.jpg,0,21,2,2
40458.jpg,1,4,3,0
4806.jpg,1,23,2,0
10722.jpg,8,23,2,0
25880.jpg,0,0,3,1
33973.jpg,1,13,2,2
22109.jpg,8,19,0,0
33738.jpg,2,1,2,2
9155.jpg,0,21,0,2
15053.jpg,2,8,2,0
21804.jpg,2,1,0,0
28229.jpg,1,13,1,0
22026.jpg,8,12,0,2
30040.jpg,8,25,3,2
56795.jpg,1,11,2,0
54518.jpg,8,19,0,0
40260.jpg,1,16,2,0
44212.jpg,4,7,3,2
18429.jpg,0,13,2,1
30059.jpg,0,25,3,0
16205.jpg,8,23,0,0
25414.jpg,8,19,2,0
51364.jpg,1,11,2,2
15048.jpg,0,13,0,2
55477.jpg,2,13,1,2
6042.jpg,1,16,2,0
22685.jpg,0,13,3,1
33305.jpg,9,23,2,0
34298.jpg,5,13,2,2
49758.jpg,2,13,2,2
39478.jpg,7,12,2,2
38603.jpg,1,23,2,0
46981.jpg,2,9,2,2
15442.jpg,9,9,0,2
29609.jpg,7,16,2,0
19968.jpg,0,13,0,0
44397.jpg,1,19,2,0
6520.jpg,1,0,2,1
33170.jpg,1,21,2,2
3738.jpg,8,23,0,0
6053.jpg,0,23,2,0
51193.jpg,0,2,2,2
24641.jpg,6,13,2,0
46578.jpg,0,25,3,2
5161.jpg,0,23,2,0
1730.jpg,0,19,0,2
10737.jpg,0,9,3,2
10476.jpg,7,16,0,0
24466.jpg,0,19,2,2
44952.jpg,0,13,1,0
48477.jpg,8,5,3,2
58534.jpg,2,20,3,0
54095.jpg,8,13,0,0
12368.jpg,1,16,0,0
48327.jpg,3,9,2,2
14142.jpg,4,13,0,0
24796.jpg,7,13,2,2
23560.jpg,0,13,1,2
11274.jpg,0,13,0,0
29495.jpg,1,25,3,2
46103.jpg,6,7,2,0
40381.jpg,1,21,2,2
33608.jpg,2,24,2,2
2785.jpg,0,23,2,0
10828.jpg,1,23,0,0
49017.jpg,4,13,2,2
34776.jpg,9,9,2,2
16946.jpg,7,20,3,2
1619.jpg,0,17,0,0
53401.jpg,6,12,0,2
4664.jpg,8,25,3,1
4575.jpg,1,19,2,0
52379.jpg,5,13,3,2
13533.jpg,7,4,0,2
56492.jpg,4,13,1,2
9391.jpg,8,19,0,0
42211.jpg,6,13,2,2
22248.jpg,3,15,0,0
55286.jpg,8,13,1,2
3449.jpg,0,13,2,1
56111.jpg,7,13,1,2
5197.jpg,0,23,2,0
49377.jpg,2,4,2,0
27105.jpg,6,12,2,2
20308.jpg,0,13,0,2
59650.jpg,7,13,0,2
31465.jpg,1,23,2,0
26790.jpg,8,16,2,0
55526.jpg,4,13,1,2
29390.jpg,7,16,2,0
27093.jpg,5,12,2,2
49092.jpg,2,13,1,2
50719.jpg,7,21,2,2
11203.jpg,0,25,3,0
48936.jpg,4,13,0,2
35685.jpg,1,4,2,0
43326.jpg,1,23,2,2
45326.jpg,5,10,2,2
49977.jpg,7,13,2,0
6732.jpg,8,23,2,0
55475.jpg,7,13,1,2
8658.jpg,2,20,3,1
55801.jpg,8,13,2,2
13489.jpg,1,23,0,0
40315.jpg,8,19,2,1
59757.jpg,0,10,3,2
6534.jpg,1,23,2,2
38243.jpg,1,7,2,0
46021.jpg,9,13,2,2
34324.jpg,7,23,2,0
11001.jpg,0,25,3,0
53073.jpg,2,13,2,2
44341.jpg,1,23,2,0
35819.jpg,0,10,2,2
19605.jpg,6,23,2,2
18559.jpg,2,10,3,2
59024.jpg,2,10,3,2
41140.jpg,8,5,2,2
31451.jpg,7,23,2,0
4815.jpg,0,17,2,0
55576.jpg,5,13,1,2
21397.jpg,8,23,0,0
41036.jpg,0,25,3,0
35933.jpg,0,19,2,0
57935.jpg,0,15,1,0
40186.jpg,0,13,2,2
52416.jpg,6,13,3,2
26453.jpg,0,4,0,2
12371.jpg,0,16,0,0
13324.jpg,1,16,0,0
27143.jpg,8,2,2,2
25364.jpg,0,13,2,0
25670.jpg,4,25,2,0
24951.jpg,9,23,2,2
22798.jpg,8,17,0,0
12737.jpg,8,18,0,2
34921.jpg,3,13,2,2
31153.jpg,0,23,2,0
59187.jpg,7,10,2,2
35826.jpg,8,19,2,0
15958.jpg,6,13,0,0
19767.jpg,5,25,3,1
52943.jpg,9,13,2,2
43382.jpg,2,7,2,0
26321.jpg,0,13,0,0
17635.jpg,6,13,0,2
33773.jpg,0,13,2,1
55344.jpg,6,14,1,2
7403.jpg,2,4,3,0
40317.jpg,0,15,2,0
18040.jpg,3,9,3,2
14657.jpg,0,22,0,0
28923.jpg,0,0,2,0
49988.jpg,8,18,2,0
16785.jpg,3,25,3,1
12447.jpg,2,13,0,1
29445.jpg,8,25,3,0
16110.jpg,2,20,3,0
52165.jpg,8,13,0,2
56881.jpg,4,10,3,2
57253.jpg,9,9,2,2
31024.jpg,3,16,2,0
24892.jpg,0,23,0,0
22275.jpg,8,10,3,2
53689.jpg,9,9,2,2
26941.jpg,6,23,2,2
22931.jpg,0,25,3,2
49875.jpg,4,25,3,2
25953.jpg,7,13,2,2
11443.jpg,7,21,0,2
28361.jpg,0,20,3,0
19772.jpg,1,4,0,0
51256.jpg,2,1,2,0
12871.jpg,0,8,1,0
14307.jpg,8,13,0,0
44865.jpg,0,23,2,0
8500.jpg,5,5,0,2
33044.jpg,1,12,2,2
13881.jpg,3,16,0,0
27432.jpg,0,2,2,2
31783.jpg,6,21,2,2
12213.jpg,0,22,0,0
30146.jpg,9,23,2,2
5810.jpg,8,23,2,2
6584.jpg,3,23,2,0
33185.jpg,8,21,2,2
38140.jpg,0,0,1,1
42928.jpg,2,24,2,2
25768.jpg,8,13,2,0
18458.jpg,8,13,1,0
39983.jpg,0,4,3,0
8872.jpg,1,16,0,0
6007.jpg,7,16,2,0
21509.jpg,0,9,3,2
35720.jpg,0,15,2,0
41981.jpg,8,23,2,0
3052.jpg,6,23,2,0
34147.jpg,1,17,2,0
19165.jpg,3,23,2,0
54003.jpg,2,9,2,2
2349.jpg,7,23,0,0
9022.jpg,5,7,3,0
49794.jpg,0,13,2,0
46775.jpg,2,14,1,0
30935.jpg,1,13,2,2
15953.jpg,0,13,0,0
43572.jpg,0,9,2,2
31142.jpg,9,16,2,0
4590.jpg,7,0,3,1
3973.jpg,3,21,2,2
55266.jpg,2,13,1,2
13481.jpg,0,6,0,2
46190.jpg,2,13,3,2
6676.jpg,8,19,2,2
8378.jpg,3,23,0,2
48362.jpg,1,16,2,0
50522.jpg,8,13,2,0
23279.jpg,1,25,3,0
21973.jpg,2,9,3,2
48115.jpg,0,1,2,2
8238.jpg,2,4,2,0
41023.jpg,1,1,2,0
20385.jpg,6,9,3,2
48179.jpg,3,9,3,2
46317.jpg,4,25,3,0
30902.jpg,1,13,2,2
33355.jpg,0,8,2,0
7144.jpg,1,21,0,2
16220.jpg,0,13,0,0
58992.jpg,7,13,1,0
53069.jpg,4,9,2,2
3663.jpg,0,19,2,0
15401.jpg,8,4,0,0
46982.jpg,0,9,2,2
44429.jpg,0,8,2,0
15767.jpg,0,13,2,0
51206.jpg,8,2,2,2
57138.jpg,2,22,2,2
39937.jpg,0,13,2,0
31698.jpg,7,12,2,2
10821.jpg,1,16,0,0
10343.jpg,1,23,0,2
7069.jpg,0,23,2,0
57889.jpg,3,13,1,2
59833.jpg,3,16,2,0
12666.jpg,0,16,0,0
21548.jpg,0,9,3,2
6283.jpg,7,23,2,0
32494.jpg,0,4,2,0
12062.jpg,1,12,0,2
27423.jpg,6,13,3,2
54736.jpg,0,4,2,0
40769.jpg,8,13,2,0
5777.jpg,1,21,2,2
48527.jpg,1,7,0,0
49985.jpg,5,3,3,2
22212.jpg,9,23,2,0
23212.jpg,0,13,0,2
53761.jpg,3,23,2,0
23598.jpg,0,13,1,0
3725.jpg,1,23,2,2
25038.jpg,3,23,0,0
27419.jpg,0,13,3,2
6971.jpg,0,23,2,0
50868.jpg,3,13,0,2
7236.jpg,0,8,0,0
18304.jpg,7,12,0,2
57126.jpg,7,21,2,2
40020.jpg,0,23,2,0
43324.jpg,8,23,2,2
53563.jpg,8,25,3,1
25632.jpg,7,25,3,2
37788.jpg,0,16,2,0
25780.jpg,1,13,2,0
1946.jpg,3,23,0,0
20677.jpg,7,4,3,0
41486.jpg,1,23,2,0
49884.jpg,8,25,3,2
54646.jpg,8,25,3,0
39825.jpg,2,15,2,0
19608.jpg,3,21,2,2
33423.jpg,2,9,2,2
53843.jpg,8,12,2,2
37004.jpg,1,9,2,2
15231.jpg,8,4,0,0
19695.jpg,1,16,0,0
8121.jpg,2,1,3,0
42950.jpg,2,1,2,0
8685.jpg,2,20,3,2
45767.jpg,1,13,1,2
57183.jpg,6,13,2,2
38008.jpg,0,25,3,0
55895.jpg,7,13,1,2
40400.jpg,7,21,2,2
57764.jpg,8,13,1,2
25617.jpg,4,25,3,2
42589.jpg,1,23,2,0
26387.jpg,8,23,2,0
55454.jpg,7,13,1,2
51503.jpg,1,11,2,2
52075.jpg,1,23,2,0
59834.jpg,1,16,2,0
38203.jpg,0,20,3,0
4415.jpg,0,23,2,0
4075.jpg,3,4,2,2
44095.jpg,0,14,1,0
44544.jpg,0,15,2,0
38030.jpg,7,25,3,2
27893.jpg,1,16,2,2
14758.jpg,1,16,2,0
47314.jpg,1,13,2,2
52828.jpg,0,13,0,2
29123.jpg,8,19,2,0
23831.jpg,0,7,1,1
13540.jpg,8,4,0,0
26606.jpg,8,19,2,0
9399.jpg,0,19,0,2
22093.jpg,2,4,2,0
1536.jpg,0,23,0,0
19096.jpg,7,12,0,2
3082.jpg,1,23,2,0
58590.jpg,1,13,3,2
27477.jpg,2,2,3,2
4772.jpg,3,23,2,2
35080.jpg,1,13,2,0
8920.jpg,0,1,0,0
18995.jpg,1,13,0,1
29234.jpg,8,6,2,2
32533.jpg,0,13,1,0
25206.jpg,2,0,3,2
38744.jpg,3,0,2,1
28438.jpg,8,25,3,2
10072.jpg,8,23,0,2
47161.jpg,0,1,2,0
12297.jpg,1,16,0,0
43861.jpg,7,13,2,2
20447.jpg,0,4,0,0
7181.jpg,8,21,0,2
35059.jpg,2,1,3,0
22456.jpg,1,13,0,2
54988.jpg,7,21,0,2
40060.jpg,8,23,2,0
59648.jpg,5,13,0,2
14013.jpg,0,23,0,0
3290.jpg,1,23,2,0
58889.jpg,2,13,2,0
20256.jpg,3,23,0,0
20735.jpg,7,6,2,2
9941.jpg,3,23,0,0
15111.jpg,2,22,0,0
44434.jpg,2,4,2,0
48559.jpg,4,13,2,0
57980.jpg,8,21,2,2
5734.jpg,8,19,2,0
52959.jpg,3,13,0,2
16872.jpg,2,20,3,2
54930.jpg,1,23,2,0
2480.jpg,1,23,0,0
40969.jpg,1,4,3,0
34025.jpg,8,23,2,0
5616.jpg,2,15,2,0
5182.jpg,0,23,2,0
34023.jpg,3,23,2,0
45409.jpg,0,6,3,2
9240.jpg,0,16,0,0
21886.jpg,7,12,0,2
44954.jpg,0,13,1,0
48092.jpg,5,21,2,2
50043.jpg,0,2,3,2
2283.jpg,0,23,1,0
54546.jpg,1,9,2,2
44285.jpg,0,13,2,0
20517.jpg,2,9,3,2
21560.jpg,7,9,3,2
30179.jpg,0,25,3,0
3961.jpg,0,23,2,2
53137.jpg,2,6,3,2
43535.jpg,5,21,2,2
27462.jpg,8,2,3,2
25000.jpg,0,13,2,2
17468.jpg,0,2,2,2
59432.jpg,0,9,2,2
47629.jpg,0,6,3,2
15285.jpg,8,19,0,0
21472.jpg,3,4,3,2
13111.jpg,0,17,0,0
59880.jpg,0,13,0,2
50514.jpg,0,13,3,0
22911.jpg,7,4,0,1
33837.jpg,0,19,2,2
22926.jpg,0,25,3,1
29757.jpg,2,25,3,2
52560.jpg,7,13,2,2
55618.jpg,0,4,2,0
18974.jpg,1,16,2,0
24161.jpg,1,12,0,2
30047.jpg,4,25,3,0
20860.jpg,0,20,3,2
3100.jpg,1,23,2,0
3427.jpg,0,23,2,0
38579.jpg,1,23,2,0
13779.jpg,8,22,0,0
42733.jpg,2,6,2,2
3901.jpg,1,13,2,2
59118.jpg,1,13,2,0
9548.jpg,0,23,2,0
30077.jpg,8,25,3,2
15343.jpg,1,23,0,2
36435.jpg,8,4,1,0
3578.jpg,0,13,2,0
22946.jpg,0,25,3,1
51610.jpg,2,22,0,2
35482.jpg,0,8,2,0
17928.jpg,0,13,0,0
22213.jpg,2,13,0,1
13661.jpg,8,16,0,0
24181.jpg,0,4,2,1
2857.jpg,0,23,2,0
25272.jpg,7,9,2,2
9174.jpg,1,11,0,0
14791.jpg,0,9,2,2
22575.jpg,7,16,2,0
8452.jpg,1,21,0,2
16743.jpg,7,13,3,2
40742.jpg,0,7,2,1
47537.jpg,2,6,3,2
48495.jpg,3,22,3,2
16185.jpg,0,8,0,0
29943.jpg,0,25,3,0
22510.jpg,3,15,0,0
35684.jpg,8,4,2,0
28349.jpg,2,20,3,0
30595.jpg,0,17,2,0
43302.jpg,6,5,2,2
46659.jpg,3,13,1,2
17047.jpg,2,15,1,0
39130.jpg,0,13,0,2
2379.jpg,0,8,3,0
57088.jpg,1,13,2,2
48894.jpg,4,13,2,2
19524.jpg,1,13,0,0
40258.jpg,8,16,2,0
16341.jpg,1,16,0,0
41162.jpg,0,22,2,2
47114.jpg,1,7,0,0
23867.jpg,0,7,0,0
44169.jpg,0,13,1,0
28018.jpg,0,3,2,0
55633.jpg,4,10,3,2
40531.jpg,0,25,3,2
46404.jpg,1,23,2,0
53566.jpg,8,13,3,1
2233.jpg,0,15,0,0
19236.jpg,8,13,0,0
26380.jpg,0,22,2,0
48036.jpg,0,25,3,0
23102.jpg,1,13,0,0
37069.jpg,1,9,2,2
12163.jpg,6,13,0,2
19532.jpg,7,13,2,0
11839.jpg,0,4,0,0
6551.jpg,1,23,2,0
24670.jpg,8,4,0,1
18947.jpg,0,18,2,0
25599.jpg,0,13,0,2
11102.jpg,1,16,0,0
48481.jpg,0,5,2,2
39289.jpg,0,4,3,0
3949.jpg,8,21,2,2
6977.jpg,3,17,2,0
13235.jpg,1,23,0,0
24758.jpg,0,23,2,0
33128.jpg,0,10,3,2
35579.jpg,0,7,2,2
36939.jpg,8,14,1,2
34379.jpg,9,23,2,0
7283.jpg,1,23,0,0
44031.jpg,0,14,1,0
6241.jpg,8,23,2,2
54720.jpg,8,12,0,2
27460.jpg,0,2,3,2
44123.jpg,6,14,1,2
23089.jpg,2,22,0,0
40190.jpg,0,13,2,2
43855.jpg,4,13,2,2
14542.jpg,7,12,0,2
26374.jpg,8,19,0,0
27981.jpg,1,3,2,0
48416.jpg,1,23,2,0
18237.jpg,7,23,0,0
1842.jpg,8,19,0,0
2747.jpg,8,23,2,0
16887.jpg,0,20,3,0
34032.jpg,3,16,2,0
27269.jpg,3,12,0,2
23609.jpg,8,13,1,2
25435.jpg,0,18,2,0
50193.jpg,0,13,2,0
26197.jpg,3,14,1,0
51550.jpg,7,25,3,2
26293.jpg,1,23,2,0
20231.jpg,0,13,0,2
16526.jpg,1,16,0,0
42591.jpg,1,5,2,2
46257.jpg,0,13,2,2
44098.jpg,0,14,1,0
17689.jpg,8,10,3,2
4147.jpg,8,19,2,2
49652.jpg,1,21,2,2
24214.jpg,0,23,2,0
53583.jpg,0,25,3,0
57036.jpg,0,5,2,2
35187.jpg,1,0,1,1
48195.jpg,0,20,3,0
23167.jpg,7,23,0,0
32570.jpg,7,21,2,2
12319.jpg,0,16,0,0
29923.jpg,0,25,3,0
21923.jpg,0,12,0,2
35114.jpg,2,24,2,0
30089.jpg,0,25,3,0
7371.jpg,2,15,3,0
24684.jpg,1,16,0,0
8948.jpg,1,22,0,0
16891.jpg,0,20,3,0
4495.jpg,0,19,2,0
47524.jpg,7,3,2,0
44522.jpg,8,15,0,0
55937.jpg,7,13,1,2
12660.jpg,7,16,0,0
5006.jpg,3,21,2,2
49087.jpg,1,13,1,2
7674.jpg,0,23,0,0
48211.jpg,2,20,3,0
38128.jpg,0,24,3,2
12725.jpg,2,4,0,0
21186.jpg,1,7,0,0
56787.jpg,0,16,2,0
39750.jpg,2,17,2,0
3798.jpg,1,4,1,0
48489.jpg,5,21,2,2
16624.jpg,0,22,0,0
59361.jpg,8,12,2,2
4065.jpg,2,15,2,0
4961.jpg,1,23,2,0
54338.jpg,1,21,2,2
4877.jpg,8,23,2,0
8135.jpg,1,25,3,2
32940.jpg,8,4,2,2
59326.jpg,0,4,2,2
50020.jpg,1,13,3,2
5099.jpg,8,23,2,0
28723.jpg,5,12,2,2
8340.jpg,0,23,0,0
47060.jpg,1,13,2,2
6841.jpg,0,13,2,1
33891.jpg,0,25,3,0
31422.jpg,8,17,2,0
12203.jpg,8,23,0,0
33730.jpg,5,1,2,2
26735.jpg,0,13,1,0
51530.jpg,4,25,2,2
8780.jpg,6,16,0,0
8749.jpg,6,16,0,0
49246.jpg,7,13,0,0
45107.jpg,0,25,3,0
12453.jpg,2,1,0,0
26918.jpg,0,21,2,2
55789.jpg,0,13,2,2
57650.jpg,6,13,1,2
41258.jpg,0,24,2,0
40687.jpg,8,4,2,0
59504.jpg,4,13,2,2
27228.jpg,7,5,2,2
43798.jpg,4,13,0,2
6592.jpg,0,23,2,2
48823.jpg,4,13,2,2
55940.jpg,7,13,1,2
27396.jpg,0,23,2,0
54330.jpg,7,3,2,2
16471.jpg,7,16,0,0
23761.jpg,2,20,3,0
27959.jpg,8,13,2,0
22036.jpg,8,12,0,2
14796.jpg,6,9,2,2
32618.jpg,0,13,2,0
13076.jpg,0,4,0,0
22733.jpg,0,4,0,0
19680.jpg,6,13,2,2
50547.jpg,0,3,2,0
4467.jpg,8,19,2,0
52311.jpg,5,13,3,2
2096.jpg,3,16,3,0
18697.jpg,1,3,2,0
3881.jpg,1,23,2,0
8663.jpg,2,20,3,1
44974.jpg,8,25,3,0
31252.jpg,3,23,2,0
51887.jpg,7,24,2,2
54854.jpg,7,13,2,2
31326.jpg,5,13,2,2
53823.jpg,8,13,0,2
34929.jpg,2,13,2,2
26454.jpg,8,4,0,2
16109.jpg,2,20,3,0
35197.jpg,0,0,1,1
18803.jpg,2,1,2,0
13818.jpg,1,13,0,0
16642.jpg,6,23,2,0
17897.jpg,0,13,0,0
2217.jpg,7,18,0,2
42646.jpg,8,12,2,2
12214.jpg,0,22,0,0
19725.jpg,1,16,0,2
10183.jpg,8,4,0,2
46281.jpg,0,5,2,2
36650.jpg,7,24,2,2
28726.jpg,2,12,2,2
38417.jpg,9,1,2,2
17583.jpg,8,18,0,1
43707.jpg,4,13,2,2
14980.jpg,2,1,0,0
19558.jpg,0,23,2,0
15573.jpg,8,23,0,0
41674.jpg,4,10,2,2
30784.jpg,8,12,2,0
42880.jpg,9,9,2,2
47526.jpg,0,3,2,0
36395.jpg,1,18,2,0
13676.jpg,4,19,0,0
3682.jpg,1,23,2,0
35476.jpg,0,8,2,0
57354.jpg,8,2,3,2
33654.jpg,7,7,2,2
51686.jpg,4,20,3,0
56028.jpg,7,13,1,2
45212.jpg,8,25,3,2
59358.jpg,6,12,2,2
24308.jpg,8,17,0,0
11214.jpg,4,25,3,2
56151.jpg,0,13,1,2
17511.jpg,0,23,0,0
56440.jpg,7,13,1,2
43970.jpg,0,14,1,2
36284.jpg,7,13,2,2
50279.jpg,1,4,2,0
19279.jpg,4,25,3,2
15183.jpg,1,13,0,0
2893.jpg,2,10,3,2
57328.jpg,6,2,3,2
18321.jpg,6,16,0,0
46595.jpg,7,10,1,2
8707.jpg,0,20,3,1
39623.jpg,8,19,2,0
1575.jpg,8,23,2,0
14006.jpg,0,23,0,0
42547.jpg,0,12,2,2
20106.jpg,2,12,0,2
15056.jpg,0,8,2,0
29746.jpg,0,25,3,0
40097.jpg,0,23,2,0
17999.jpg,0,13,0,0
46265.jpg,8,13,2,2
44172.jpg,0,14,1,2
18438.jpg,0,0,0,1
29268.jpg,0,19,2,0
7843.jpg,8,19,0,2
31995.jpg,1,18,2,0
12884.jpg,0,23,0,0
28531.jpg,6,23,2,2
16177.jpg,0,15,2,0
53534.jpg,0,3,2,2
42034.jpg,1,19,2,0
24184.jpg,7,4,2,1
58892.jpg,6,13,2,0
35183.jpg,0,0,1,1
17808.jpg,9,23,0,2
10376.jpg,1,23,0,0
2357.jpg,8,13,0,0
11877.jpg,2,15,2,0
42516.jpg,1,13,2,2
37955.jpg,0,9,2,2
22786.jpg,1,11,0,0
15688.jpg,2,22,0,0
12881.jpg,0,4,0,0
47540.jpg,4,6,3,2
3175.jpg,0,19,0,0
33907.jpg,4,25,3,0
55095.jpg,4,13,1,2
24073.jpg,0,6,3,2
27605.jpg,0,22,2,0
16469.jpg,0,16,0,0
46182.jpg,1,13,3,2
55795.jpg,7,13,2,2
28345.jpg,0,20,3,0
11211.jpg,4,25,3,0
40403.jpg,2,21,2,2
25215.jpg,7,9,3,2
57915.jpg,0,18,2,0
18980.jpg,9,23,2,0
44566.jpg,2,15,2,0
8483.jpg,1,5,0,2
40407.jpg,0,21,2,2
36727.jpg,1,21,2,2
26529.jpg,2,4,2,0
2928.jpg,8,23,0,0
34011.jpg,8,21,2,2
10315.jpg,4,25,3,2
58607.jpg,4,13,3,2
32434.jpg,1,23,2,0
2134.jpg,6,16,1,0
30124.jpg,3,23,2,0
3718.jpg,0,23,2,0
3874.jpg,1,23,2,0
9431.jpg,0,19,2,0
11480.jpg,0,21,0,2
10680.jpg,1,9,0,2
13725.jpg,7,13,0,0
24083.jpg,0,10,3,2
28884.jpg,7,3,2,2
51391.jpg,1,13,2,0
22969.jpg,0,0,2,1
27747.jpg,2,9,3,2
22148.jpg,2,8,0,0
9616.jpg,0,16,0,0
40421.jpg,0,21,2,2
4873.jpg,0,23,2,0
2136.jpg,1,16,1,0
27183.jpg,0,22,2,0
29088.jpg,0,4,2,1
51931.jpg,0,9,2,2
59717.jpg,0,2,2,2
35472.jpg,4,10,3,2
45047.jpg,0,25,3,0
1857.jpg,0,23,2,0
12513.jpg,2,4,3,0
20184.jpg,3,16,0,0
19105.jpg,7,12,0,2
44413.jpg,0,4,3,0
49475.jpg,2,4,2,0
35910.jpg,2,9,2,2
58901.jpg,3,13,2,0
53115.jpg,7,23,2,0
53361.jpg,7,0,2,2
42511.jpg,7,13,2,2
25024.jpg,1,17,0,0
50428.jpg,5,13,2,1
19070.jpg,1,12,0,2
30806.jpg,2,16,2,0
13086.jpg,4,4,0,1
13985.jpg,0,4,0,0
37621.jpg,9,23,2,0
26821.jpg,2,22,2,0
49984.jpg,5,3,3,2
25982.jpg,8,14,1,2
21893.jpg,7,12,0,2
41244.jpg,2,1,2,0
19095.jpg,9,12,0,2
34823.jpg,8,19,2,2
44180.jpg,8,14,1,2
45045.jpg,4,25,3,2
16286.jpg,3,23,0,0
45179.jpg,8,25,3,2
39160.jpg,6,12,2,2
39147.jpg,6,13,0,2
9028.jpg,2,4,3,0
3229.jpg,0,19,0,0
56381.jpg,8,14,1,2
11108.jpg,0,16,0,0
49946.jpg,1,13,2,0
49669.jpg,8,20,3,0
49845.jpg,8,25,3,2
2703.jpg,7,21,2,2
11580.jpg,8,12,2,2
50764.jpg,2,15,3,0
24462.jpg,1,7,0,0
5785.jpg,1,21,2,2
52579.jpg,2,13,2,2
50007.jpg,5,2,3,2
5350.jpg,8,19,0,0
21952.jpg,2,9,3,2
43621.jpg,3,21,2,2
14974.jpg,0,1,0,0
45370.jpg,2,10,2,2
44629.jpg,0,13,2,0
6195.jpg,8,23,2,0
49494.jpg,1,4,2,0
37435.jpg,0,9,2,2
14303.jpg,0,16,0,0
35652.jpg,0,8,2,0
13563.jpg,0,4,0,2
52498.jpg,1,13,3,2
4639.jpg,8,19,2,2
56845.jpg,1,11,0,0
27688.jpg,2,9,3,2
43397.jpg,0,24,2,0
24242.jpg,3,13,0,2
35248.jpg,8,4,2,0
16206.jpg,3,23,0,0
1756.jpg,8,23,0,0
49904.jpg,1,25,3,1
32729.jpg,0,19,2,1
9148.jpg,1,11,2,2
45338.jpg,0,10,2,2
36674.jpg,9,9,2,2
9457.jpg,7,16,0,0
9627.jpg,9,16,0,0
29863.jpg,0,20,2,0
34134.jpg,0,24,0,0
46987.jpg,0,9,2,2
4439.jpg,8,4,2,1
56179.jpg,5,13,1,2
35323.jpg,4,13,3,2
21662.jpg,5,2,2,2
47032.jpg,7,12,0,2
15466.jpg,1,13,0,0
24613.jpg,7,12,0,2
43131.jpg,0,14,1,0
53772.jpg,1,23,2,0
58894.jpg,0,13,2,0
23872.jpg,8,23,2,0
22715.jpg,8,19,0,0
28872.jpg,5,12,2,2
47623.jpg,0,10,0,2
16195.jpg,9,13,0,0
5492.jpg,1,23,2,0
52563.jpg,7,13,2,2
13186.jpg,0,4,2,0
39205.jpg,4,10,3,2
54904.jpg,3,23,2,0
2496.jpg,0,4,0,0
52123.jpg,7,5,2,2
51356.jpg,1,11,2,2
30037.jpg,4,25,3,0
14381.jpg,2,10,3,2
11573.jpg,3,12,2,2
28001.jpg,1,3,2,0
46627.jpg,9,13,1,2
25920.jpg,3,23,2,2
25998.jpg,1,14,1,0
31865.jpg,1,25,3,2
12404.jpg,0,18,2,0
54065.jpg,1,4,2,0
49728.jpg,7,13,2,0
22613.jpg,0,23,0,0
13359.jpg,2,4,0,0
38645.jpg,8,23,2,0
23553.jpg,6,13,1,2
3021.jpg,1,23,2,0
15481.jpg,0,17,2,0
7732.jpg,0,13,0,1
8677.jpg,3,20,3,1
4623.jpg,1,21,2,2
46706.jpg,7,14,1,2
59891.jpg,5,16,0,2
13098.jpg,3,23,0,0
16284.jpg,7,23,0,0
15557.jpg,1,13,0,0
54983.jpg,7,13,2,2
42898.jpg,1,1,2,2
50906.jpg,7,13,0,2
44977.jpg,4,25,3,0
46422.jpg,8,25,3,0
24155.jpg,3,12,0,2
43917.jpg,1,22,2,2
19672.jpg,1,23,0,2
26557.jpg,2,15,0,0
41966.jpg,0,23,2,0
3670.jpg,8,4,2,0
40529.jpg,8,25,3,2
4380.jpg,7,23,2,0
28302.jpg,6,20,3,0
24590.jpg,1,12,0,2
49631.jpg,8,5,2,2
25201.jpg,2,9,3,2
56594.jpg,1,13,1,2
32286.jpg,8,25,3,0
4905.jpg,8,21,2,2
53409.jpg,8,12,0,2
54494.jpg,0,9,2,2
21615.jpg,6,2,2,2
28128.jpg,1,3,2,0
7544.jpg,0,13,2,2
48782.jpg,4,13,2,2
56356.jpg,0,14,1,0
23861.jpg,7,7,0,0
52881.jpg,3,13,0,2
51506.jpg,1,11,2,2
9921.jpg,8,9,0,2
58530.jpg,0,20,3,1
18044.jpg,9,24,3,2
36707.jpg,0,14,1,0
44903.jpg,1,23,2,0
2649.jpg,0,9,3,2
38196.jpg,0,20,3,0
40616.jpg,1,12,2,2
21936.jpg,7,9,3,2
19090.jpg,1,12,0,2
27461.jpg,5,2,0,2
15217.jpg,0,1,2,0
50620.jpg,1,3,2,0
2256.jpg,1,23,0,0
45962.jpg,9,21,2,2
30476.jpg,7,2,2,2
39255.jpg,0,8,3,0
42082.jpg,0,24,2,1
17900.jpg,7,13,0,0
46616.jpg,4,10,3,2
48004.jpg,6,25,3,2
11809.jpg,1,12,0,2
26227.jpg,8,23,2,0
29884.jpg,6,20,3,2
53668.jpg,1,9,2,2
27814.jpg,0,1,2,0
38947.jpg,3,21,2,2
36285.jpg,7,13,2,2
47156.jpg,0,24,2,0
37657.jpg,8,18,2,0
56879.jpg,0,10,3,2
51668.jpg,2,20,3,0
16343.jpg,1,16,0,0
4829.jpg,0,13,2,0
45375.jpg,0,10,2,2
55212.jpg,6,13,1,2
9040.jpg,2,8,3,0
